,id,device,version,description,port
10892,26673,SoftBiz FAQ ,1.1,0,80
10893,26674,SoftBiz FAQ ,1.1,0,80
10894,26675,SoftBiz FAQ ,1.1,0,80
10895,26676,SoftBiz FAQ ,1.1,0,80
10896,26677,SoftBiz FAQ ,1.1,0,80
10942,26751,Cars Portal ,1.1,0,80
11077,27018,ScozNet ScozBook ,1.1,0,80
11293,27362,Bitweaver ,1.1,0,80
11428,27570,Chucky A. Ivey N.T. ,1.1,0,80
11569,27808,Pacheckbook ,1.1,0,80
11581,27831,Creative Software UK Community Portal ,1.1,0,80
11582,27832,Creative Software UK Community Portal ,1.1,0,80
11583,27833,Creative Software UK Community Portal ,1.1,0,80
11584,27834,Creative Software UK Community Portal ,1.1,0,80
11585,27835,Creative Software UK Community Portal ,1.1,0,80
11586,27836,Creative Software UK Community Portal ,1.1,0,80
11596,27857,phpBB Chart Mod ,1.1,0,80
11723,28059,SaphpLesson ,1.1,0,80
11948,28441,IwebNegar ,1.1,0,80
12367,29157,Seditio ,1.1,0,80
12387,29202,Seditio,1.1,0,80
12552,29499,SMF ,1.1,0,80
12553,29504,SMF ,1.1,0,80
12894,30101,CPCommerce ,1.1,0,80
13088,30603,XCMS ,1.1,0,80
13171,30810,Proverbs Web Calendar ,1.1,0,80
13215,30886,MKPortal ,1.1,0,80
13245,30946,Collabtive ,1.1,0,80
13246,30947,Collabtive ,1.1,0,80
13255,30957,PHCDownload ,1.1,0,80
13389,31210,Yellow Swordfish Simple Forum ,1.1,0,80
13432,31272,Skybluecanvas CMS ,1.1,0,80
13433,31273,Skybluecanvas CMS ,1.1,0,80
13434,31274,Skybluecanvas CMS ,1.1,0,80
13472,31344,Yap Blog ,1.1,0,80
13637,31626,Prozilla Software Index ,1.1,0,80
13676,31704,PHCDownload ,1.1,0,80
13699,31739,TLM CMS ,1.1,0,80
14194,32624,WordPress Plugin Ajax Pagination ,1.1,0,80
14252,32779,Ilch CMS ,1.1,0,80
14255,32784,glFusion ,1.1,0,80
14258,32792,Orbit Open Ad Server ,1.1,0,80
14313,32950,Flat Calendar ,1.1,0,80
14314,32952,Flat Calendar ,1.1,0,80
14606,33637,Joomla! Component Webee Comments ,1.1,0,80
14607,33638,Joomla! Component Webee Comments ,1.1,0,80
14619,33656,XlentProjects SphereCMS ,1.1,0,80
14835,34159,Joomla! Component Gallery XML ,1.1,0,80
14838,34166,Joomla! Component Gallery XML ,1.1,0,80
15230,34840,Ronny CMS ,1.1,0,80
15323,35050,Alguest ,1.1,0,80
15497,35391,glFusion ,1.1,0,80
15563,35506,Flat Calendar ,1.1,0,80
15571,35520,Claroline ,1.1,0,80
15585,35547,ICJobSite ,1.1,0,80
15658,35666,Football Website Manager ,1.1,0,80
15659,35667,Football Website Manager ,1.1,0,80
15843,36054,WordPress Plugin Survey and Poll ,1.1,0,80
16446,37072,Matterdaddy Market ,1.1,0,80
16477,37111,WordPress Plugin MailChimp Subscribe Forms ,1.1,0,80
16582,37331,Yamamah Photo Gallery ,1.1,0,80
17481,39320,Gongwalker API Manager ,1.1,0,80
17943,41010,My Link Trader ,1.1,0,80
17976,41064,MC Buy and Sell Cars Script ,1.1,0,80
17977,41065,MC Buy and Sell Cars Script ,1.1,0,80
17982,41071,MC Buy and Sell Cars Script ,1.1,0,80
18091,41254,Upworthy Clone Script ,1.1,0,80
18095,41259,Clone Script Directory Script ,1.1,0,80
18099,41263,Viral Fun Facts Sharing Script ,1.1,0,80
18121,41295,Takas Classified ,1.1,0,80
18122,41296,Takas Classified ,1.1,0,80
18189,41393,Joomla! Component Most Wanted Real Estate ,1.1,0,80
18248,41507,Joomla! Component Content ConstructionKit ,1.1,0,80
18249,41508,Joomla! Component AltaUserPoints ,1.1,0,80
18277,41543,Mini CMS ,1.1,0,80
18287,41558,Soundify ,1.1,0,80
18292,41563,TradeMart ,1.1,0,80
18352,41788,Maian Survey ,1.1,0,80
18369,41837,Survey Template ,1.1,0,80
18494,42492,Joomla! Component Appointment ,1.1,0,80
18495,42493,Joomla! Component Twitch Tv ,1.1,0,80
18533,42562,AutoCar ,1.1,0,80
18560,42607,Joomla! Component CheckList ,1.1,0,80
18593,42660,osTicket ,1.1,0,80
18606,42676,ICClassifieds ,1.1,0,80
18608,42678,ICSurvey ,1.1,0,80
18609,42679,ICJewelry ,1.1,0,80
18611,42681,ICProductConfigurator ,1.1,0,80
18612,42682,ICGrocery ,1.1,0,80
18613,42684,ICCallLimousine ,1.1,0,80
18614,42685,ICProjectBidding ,1.1,0,80
18616,42688,ICHelpDesk ,1.1,0,80
18617,42689,ICSiteBuilder ,1.1,0,80
18877,43477,Muviko ,1.1,0,80
18878,43479,Muviko ,1.1,0,80
18913,43806,Invision Power Top Site List < ,1.1,0,80
18932,43829,PHPXMLRPC < ,1.1,0,80
19002,43978,Joomla! Component JSP Tickets ,1.1,0,80
19257,44786,Joomla! Component Full Social ,1.1,0,80
19269,44815,CSV Import & Export ,1.1,0,80
19439,45588,HaPe PKH ,1.1,0,80
19538,45773,SiAdmin ,1.1,0,80
19610,45930,Joomla! Component JE Photo Gallery ,1.1,0,80
19635,45994,Facebook And Google Reviews System For Businesses ,1.1,0,80
19636,45995,Facebook And Google Reviews System For Businesses ,1.1,0,80
19707,46207,Kepler Wallpaper Script ,1.1,0,80
8801,20762,webpa ,1.101,5,80
17408,39171,PHPIPAM ,1.101,5,80
17415,39188,PHPIPAM ,1.101,5,80
17417,39190,PHPIPAM ,1.101,5,80
1583,3805,Firefly ,1.101,3,80
3210,6194,moziloCMS ,1.101,3,80
18050,41185,PHP PEAR ,1.101,3,80
17412,39176,PHPIPAM ,1.101,2,80
17420,39198,PHPIPAM ,1.101,2,80
3211,6199,moziloCMS ,1.101,0,80
8314,18129,Blogs manager ,1.101,0,80
8315,18131,Blogs manager ,1.101,0,80
8317,18148,Blogs manager ,1.101,0,80
17409,39172,PHPIPAM ,1.101,0,80
17410,39173,PHPIPAM ,1.101,0,80
17411,39174,PHPIPAM ,1.101,0,80
17413,39178,PHPIPAM ,1.101,0,80
17414,39179,PHPIPAM ,1.101,0,80
17416,39189,PHPIPAM ,1.101,0,80
17418,39191,PHPIPAM ,1.101,0,80
17419,39197,PHPIPAM ,1.101,0,80
17421,39200,PHPIPAM ,1.101,0,80
3251,6277,Active PHP BookMarks ,1.102,0,80
13012,30398,InstantCMS ,1.103,0,80
17611,39876,AjaxExplorer ,1.1032,5,80
14332,33001,Kingsoft Webshield ,1.1062,2,80
419,1903,AWF CMS ,1.11,5,80
1429,3562,Joomla! Component Joomlaboard ,1.11,5,80
3596,6759,AstroSPACES ,1.11,5,80
3909,7156,Free Directory Script ,1.11,5,80
3910,7157,Free Directory Script ,1.11,5,80
3911,7158,Free Directory Script ,1.11,5,80
4628,8471,ClanTiger < ,1.11,5,80
4629,8472,ClanTiger ,1.11,5,80
4631,8474,ClanTiger ,1.11,5,80
4633,8476,ClanTiger ,1.11,5,80
4797,8776,photovideotube ,1.11,5,80
5441,10274,Simple Machines Forum (SMF) ,1.11,5,80
6353,12069,Joomla! Component SVMap ,1.11,5,80
8125,17706,OneFileCMS ,1.11,5,80
8888,21380,Burning Board ,1.11,5,80
10430,25973,Ruubikcms ,1.11,5,80
11706,28034,VBZoom ,1.11,5,80
15295,34977,WordPress Plugin jRSS Widget ,1.11,5,80
18126,41303,QWIKIA ,1.11,5,80
19429,45533,LayerBB Forum ,1.11,5,80
19680,46133,Joomla! Component JoomCRM ,1.11,5,80
19681,46134,Joomla! Component JoomCRM ,1.11,5,80
33,774,Siteman ,1.11,3,80
418,1902,AWF CMS ,1.11,3,80
440,1933,BandSite CMS ,1.11,3,80
467,1971,Randshop ,1.11,3,80
800,2465,BasiliX ,1.11,3,80
920,2606,CASTOR ,1.11,3,80
1282,3263,KDPics ,1.11,3,80
1428,3560,Joomla! Component Joomlaboard ,1.11,3,80
1781,4150,VRNews ,1.11,3,80
1797,4180,MKPortal ,1.11,3,80
2604,5423,LiveCart ,1.11,3,80
2775,5647,GNU/Gallery ,1.11,3,80
3123,6071,CodeDB ,1.11,3,80
3908,7155,Free Directory Script ,1.11,3,80
4395,7998,WikkiTikkiTavi ,1.11,3,80
4506,8207,YAP ,1.11,3,80
6350,12066,Joomla! Component SVMap ,1.11,3,80
6351,12067,Joomla! Component SVMap ,1.11,3,80
6352,12068,Joomla! Component SVMap ,1.11,3,80
6354,12070,Joomla! Component SVMap ,1.11,3,80
6355,12071,Joomla! Component SVMap ,1.11,3,80
8202,17860,WordPress Plugin TheCartPress ,1.11,3,80
8640,19052,WordPress Plugin User Meta ,1.11,3,80
9110,22295,Invision Board ,1.11,3,80
11683,28008,Adaptive Website Framework ,1.11,3,80
12245,28871,Actionpoll ,1.11,3,80
12246,28872,Actionpoll ,1.11,3,80
12612,29609,Meganoide's News ,1.11,3,80
14670,33781,Lussumo Vanilla ,1.11,3,80
15905,36155,WeBid ,1.11,3,80
16549,37254,WordPress Plugin History Collection ,1.11,3,80
16564,37304,BlackCat CMS ,1.11,3,80
19089,44340,WordPress Plugin Site Editor ,1.11,3,80
19600,45882,Helpdezk ,1.11,3,80
1137,2977,MKPortal M,1.11,2,80
4590,8394,moziloCMS ,1.11,2,80
7925,17137,Nooms CMS ,1.11,2,80
8571,18886,Axous ,1.11,2,80
10435,25996,Ruubikcms ,1.11,2,80
11024,26904,Bitweaver ,1.11,2,80
11025,26905,Bitweaver ,1.11,2,80
11026,26906,Bitweaver ,1.11,2,80
11027,26907,Bitweaver ,1.11,2,80
11028,26908,Bitweaver ,1.11,2,80
11261,27322,Woltlab Burning Board ,1.11,2,80
11262,27323,Woltlab Burning Board ,1.11,2,80
11283,27347,VBZooM Forum ,1.11,2,80
11284,27348,VBZooM Forum ,1.11,2,80
11684,28009,Adaptive Website Framework ,1.11,2,80
11685,28010,Adaptive Website Framework ,1.11,2,80
11969,28470,VBZoom ,1.11,2,80
12417,29254,KDPics ,1.11,2,80
12418,29255,KDPics ,1.11,2,80
15753,35866,Immophp ,1.11,2,80
15850,36072,OneFileCMS ,1.11,2,80
16341,36876,Oxwall ,1.11,2,80
18360,41824,HelpDEZK ,1.11,2,80
18374,41845,WordPress Plugin WHIZZ < ,1.11,2,80
19659,46079,LayerBB ,1.11,2,80
19893,46753,osTicket ,1.11,2,80
40,814,MercuryBoard ,1.11,0,80
1796,4179,MKPortal ,1.11,0,80
2213,4851,CuteNews ,1.11,0,80
2343,5055,Joomla! Component com_Marketplace ,1.11,0,80
2437,5178,Mambo Component garyscookbook ,1.11,0,80
2603,5422,LiveCart ,1.11,0,80
2785,5657,Mantis Bug Tracker ,1.11,0,80
3023,5950,Cheats Complete Website ,1.11,0,80
3595,6758,AstroSPACES ,1.11,0,80
4510,8217,YAP ,1.11,0,80
4630,8473,ClanTiger ,1.11,0,80
4632,8475,ClanTiger ,1.11,0,80
4735,8681,StrawBerry ,1.11,0,80
6058,11564,ShortCMS ,1.11,0,80
7932,17178,Nooms CMS ,1.11,0,80
7933,17179,Nooms CMS ,1.11,0,80
7934,17180,Nooms CMS ,1.11,0,80
8428,18467,XRayCMS ,1.11,0,80
9166,22461,Invision Board ,1.11,0,80
10112,25323,InterAKT Online MX Shop ,1.11,0,80
10453,26031,VBZoom Forum ,1.11,0,80
11282,27346,VBZoom Forum ,1.11,0,80
11592,27843,MyBB ,1.11,0,80
11705,28033,VBZoom ,1.11,0,80
13278,30992,Strawberry ,1.11,0,80
16565,37305,BlackCat CMS ,1.11,0,80
18124,41301,QWIKIA ,1.11,0,80
18125,41302,QWIKIA ,1.11,0,80
18127,41304,QWIKIA ,1.11,0,80
18128,41305,QWIKIA ,1.11,0,80
18129,41306,QWIKIA ,1.11,0,80
18130,41307,QWIKIA ,1.11,0,80
18197,41409,Joomla! Component Directorix Directory Manager ,1.11,0,80
18316,41604,Joomla! Component Vik Rent Car ,1.11,0,80
18991,43959,Joomla! Component JMS Music ,1.11,0,80
19067,44163,Joomla! Component CheckList ,1.11,0,80
19354,45206,WordPress Plugin Export Users to CSV ,1.11,0,80
19428,45530,LayerBB Forum ,1.11,0,80
19580,45847,Helpdezk ,1.11,0,80
19679,46122,Joomla! Component JoomCRM ,1.11,0,80
19682,46136,Joomla! Component JoomCRM ,1.11,0,80
20082,47585,rimbalinux AhadPOS ,1.11,0,80
13339,31112,DevTracker Module For bcoos ,1.111,5,80
14221,32668,CMS Made Simple ,1.111,2,80
19620,45954,FreshRSS ,1.111,2,80
19022,44100,QNAP HelpDesk < ,1.112,5,80
13494,31379,EncapsGallery ,1.112,2,80
13495,31380,EncapsGallery ,1.112,2,80
13496,31382,EncapsGallery ,1.112,0,80
13497,31383,EncapsGallery ,1.112,0,80
13498,31384,EncapsGallery ,1.112,0,80
19021,44060,QNAP HelpDesk < ,1.112,0,80
13096,30632,DRBGuestbook ,1.113,2,80
2830,5714,Joomla! Component MyContent ,1.113,0,80
9012,21990,airVisionNVR ,1.113,0,80
1058,2834,Recipes Complete Website ,1.114,0,80
15859,36083,Simple Machines Forum (SMF) ,1.114,0,80
16060,36410,Simple Machines Forum (SMF) ,1.115,3,80
14801,34083,Western Digital My Book World Edition ,1.116,2,80
20038,47424,Chamillo LMS ,1.118,5,80
20039,47425,Chamillo LMS ,1.118,5,80
20037,47423,Chamillo LMS ,1.118,3,80
19431,45535,Chamilo LMS ,1.118,2,80
19432,45536,Chamilo LMS ,1.118,2,80
18967,43889,CMS Made Simple ,1.119,5,80
10922,26715,Widget Property ,1.119,0,80
901,2582,WoltLab Burning Book ,1.12,5,80
3924,7175,Natterchat ,1.12,5,80
4545,8304,glFusion ,1.12,5,80
4555,8327,virtuemart ,1.12,5,80
5423,10233,Joomla! Component com_gcalendar ,1.12,5,80
7140,14351,Grafik CMS ,1.12,5,80
7577,15644,Eclime ,1.12,5,80
11537,27743,MySmartBB ,1.12,5,80
1117,2941,mxBB Module Meeting ,1.12,3,80
1524,3712,CodeBreak ,1.12,3,80
1837,4269,FrontAccounting ,1.12,3,80
3258,6287,TinyCMS ,1.12,3,80
5900,11282,Novaboard ,1.12,3,80
6462,12238,Joomla! Component Deluxe Blog Factory ,1.12,3,80
7696,15960,Maximus CMS ,1.12,3,80
11568,27807,Fast Click SQL Lite ,1.12,3,80
12373,29173,Active PHP BookMarks ,1.12,3,80
2446,5194,WordPress Plugin Sniplets ,1.12,2,80
3276,6313,CMME ,1.12,2,80
5901,11284,Novaboard ,1.12,2,80
7138,14342,Grafik CMS ,1.12,2,80
15704,35755,DocMGR ,1.12,2,80
19755,46354,LayerBB ,1.12,2,80
19764,46379,LayerBB ,1.12,2,80
19978,47224,osTicket ,1.12,2,80
19980,47226,osTicket ,1.12,2,80
742,2382,Zix Forum ,1.12,0,80
900,2579,WoltLab Burning Book ,1.12,0,80
1523,3711,CodeBreak ,1.12,0,80
3341,6416,Libera CMS ,1.12,0,80
3342,6417,Libera CMS ,1.12,0,80
3404,6503,Plaincart ,1.12,0,80
3925,7176,Natterchat ,1.12,0,80
4544,8302,glFusion ,1.12,0,80
4554,8326,VirtueMart ,1.12,0,80
4564,8347,glFusion ,1.12,0,80
5422,10232,Joomla! Component com_gcalendar ,1.12,0,80
5897,11278,Novaboard ,1.12,0,80
5898,11279,Novaboard ,1.12,0,80
5899,11280,Novaboard ,1.12,0,80
5902,11286,Novaboard ,1.12,0,80
5903,11287,Novaboard ,1.12,0,80
7139,14350,Grafik CMS ,1.12,0,80
7364,15070,ibPhotohost ,1.12,0,80
7598,15721,Joomla! Component com_billyportfolio ,1.12,0,80
7645,15824,Pligg CMS ,1.12,0,80
8105,17677,WordPress Plugin File Groups ,1.12,0,80
9591,23991,Tutos ,1.12,0,80
9595,23998,Tutos ,1.12,0,80
11667,27979,myNewsletter ,1.12,0,80
16107,36495,Pligg CMS ,1.12,0,80
18222,41460,Joomla! Component Gnosis ,1.12,0,80
19979,47225,osTicket ,1.12,0,80
3559,6702,AdMan ,1.1201,0,80
17592,39760,CMS Made Simple < ,1.121,5,80
16571,37312,pragmaMx ,1.121,2,80
16572,37313,pragmaMx ,1.121,2,80
5752,10880,bbScript ,1.121,0,80
19169,44559,WordPress Plugin Form Maker ,1.122,0,80
19280,44854,WordPress Plugin Contact Form Maker ,1.122,0,80
19279,44853,WordPress Plugin Form Maker ,1.1224,0,80
17479,39317,WordPress Plugin Booking Calendar Contact Form ,1.123,5,80
17478,39313,WordPress Plugin Booking Calendar Contact Form ,1.123,2,80
17477,39309,WordPress Plugin Booking Calendar Contact Form ,1.123,0,80
17480,39319,WordPress Plugin Booking Calendar Contact Form ,1.123,0,80
17485,39341,WordPress Plugin Booking Calendar Contact Form ,1.124,5,80
17487,39343,WordPress Plugin Booking Calendar Contact Form ,1.124,5,80
17488,39344,WordPress Plugin Booking Calendar Contact Form ,1.124,5,80
17489,39345,WordPress Plugin Booking Calendar Contact Form ,1.124,5,80
17490,39346,WordPress Plugin Booking Calendar Contact Form ,1.124,5,80
17492,39348,WordPress Plugin Booking Calendar Contact Form ,1.124,5,80
17493,39349,WordPress Plugin Booking Calendar Contact Form ,1.124,5,80
17494,39350,WordPress Plugin Booking Calendar Contact Form ,1.124,5,80
17495,39351,WordPress Plugin Booking Calendar Contact Form ,1.124,5,80
17486,39342,WordPress Plugin Booking Calendar Contact Form ,1.124,0,80
17491,39347,WordPress Plugin Booking Calendar Contact Form ,1.124,0,80
17496,39352,WordPress Plugin Booking Calendar Contact Form ,1.124,0,80
753,2398,Digital WebShop ,1.128,3,80
451,1950,MyBulletinBoard (MyBB) ,1.13,5,80
2814,5693,CMS from Scratch ,1.13,5,80
7323,14897,ChillyCMS ,1.13,5,80
7892,17077,Pligg CMS ,1.13,5,80
9370,23286,Joomla! Component com_jooproperty ,1.13,5,80
9853,24735,chacmool Private Message System ,1.13,5,80
10352,25824,PAFileDB ,1.13,5,80
17435,39245,Roundcube Webmail ,1.13,5,80
82,1050,PHP Arena ,1.13,3,80
320,1740,Fast Click ,1.13,3,80
382,1854,Ottoman CMS ,1.13,3,80
385,1858,AssoCIateD CMS ,1.13,3,80
452,1951,MyBulletinBoard (MyBB) ,1.13,3,80
466,1970,Plume CMS ,1.13,3,80
478,1998,Ottoman CMS ,1.13,3,80
1938,4456,FrontAccounting ,1.13,3,80
2812,5691,CMS from Scratch ,1.13,3,80
8203,17861,WordPress Plugin AllWebMenus ,1.13,3,80
8630,19021,WordPress Plugin Thinkun Remind ,1.13,3,80
10067,25244,CzarNews ,1.13,3,80
12189,28784,Gcards ,1.13,3,80
17296,38920,WordPress Plugin WP Easy Poll ,1.13,3,80
17297,38921,WordPress Plugin WP Easy Poll ,1.13,3,80
17298,38922,WordPress Plugin WP Easy Poll ,1.13,3,80
8753,20365,WordPress Plugin ThreeWP Email Reflector ,1.13,2,80
9002,21957,PHP Arena PAFileDB ,1.13,2,80
9852,24734,chacmool Private Message System ,1.13,2,80
10045,25215,PAFileDB ,1.13,2,80
10046,25216,PAFileDB ,1.13,2,80
10661,26327,Utopia News Pro ,1.13,2,80
10662,26328,Utopia News Pro ,1.13,2,80
12672,29704,Tyger Bug Tracking System ,1.13,2,80
12673,29705,Tyger Bug Tracking System ,1.13,2,80
16299,36787,LEPTON ,1.13,2,80
16301,36790,LEPTON ,1.13,2,80
17294,38915,WordPress Plugin WP Easy Poll ,1.13,2,80
17295,38919,WordPress Plugin WP Easy Poll ,1.13,2,80
17628,39912,miniMySQLAdmin ,1.13,2,80
19174,44585,WordPress Plugin WF Cookie Consent ,1.13,2,80
19765,46384,MyBB Trash Bin Plugin ,1.13,2,80
132,1240,Utopia News Pro ,1.13,0,80
138,1273,TClanPortal ,1.13,0,80
424,1909,MyBulletinBoard (MyBB) < ,1.13,0,80
1043,2810,Oxygen ,1.13,0,80
1939,4457,FrontAccounting ,1.13,0,80
2000,4547,Simple Machines Forum (SMF) ,1.13,0,80
2001,4548,Vanilla ,1.13,0,80
2190,4823,ZenPhoto ,1.13,0,80
2908,5820,PHPEasyNews ,1.13,0,80
3604,6768,Mantis Bug Tracker ,1.13,0,80
3969,7237,CMS Ortus ,1.13,0,80
7893,17079,Pligg CMS ,1.13,0,80
8754,20390,WordPress Plugin ThreeWP Email Reflector ,1.13,0,80
9287,22955,PHP Arena paFileDB ,1.13,0,80
10043,25213,PAFileDB ,1.13,0,80
10044,25214,PAFileDB ,1.13,0,80
10425,25958,ID Team ID Board ,1.13,0,80
10842,26617,BerliOS SourceWell ,1.13,0,80
12671,29703,Tyger Bug Tracking System ,1.13,0,80
15376,35145,Pligg CMS ,1.13,0,80
18004,41106,Questions and Answers Script ,1.13,0,80
18005,41107,Questions and Answers Script ,1.13,0,80
18006,41108,Clone of Oddee Script ,1.13,0,80
18007,41109,Clone of Oddee Script ,1.13,0,80
18008,41110,Clone of Oddee Script ,1.13,0,80
18009,41111,Clone of Oddee Script ,1.13,0,80
18010,41112,Clone of Oddee Script ,1.13,0,80
18011,41113,Clone of Oddee Script ,1.13,0,80
18012,41114,Clone of Oddee Script ,1.13,0,80
19180,44611,Mantis Bug Tracker ,1.13,0,80
19875,46661,WordPress Plugin Contact Form Maker ,1.131,2,80
19877,46663,WordPress Plugin Contact Form Maker ,1.131,0,80
19678,46121,Joomla! Component JoomProject ,1.132,5,80
19928,46958,WordPress Plugin Form Maker ,1.133,0,80
638,2247,MercuryBoard ,1.14,5,80
3776,6987,Simple Document Management System ,1.14,5,80
3882,7113,BandSite CMS ,1.14,5,80
4212,7642,PowerClan ,1.14,5,80
5318,9706,Joomla! Component com_album ,1.14,5,80
5344,9847,Portili Personal and Team Wiki ,1.14,5,80
11452,27598,Mac's CMS ,1.14,5,80
12047,28584,Jupiter CMS ,1.14,5,80
13287,31009,Joomla! Component SMF Forum ,1.14,5,80
13666,31678,SMF ,1.14,5,80
14008,32280,Vanilla ,1.14,5,80
14943,34377,Portili Personal and Team Wiki ,1.14,5,80
17890,40770,Simple Machines Forum (SMF) ,1.14,5,80
483,2009,CzarNews ,1.14,3,80
863,2536,Open Conference Systems ,1.14,3,80
1134,2973,PowerClan ,1.14,3,80
4390,7987,gr blog ,1.14,3,80
5668,10717,DBHcms ,1.14,3,80
7446,15324,Novaboard ,1.14,3,80
12044,28581,Jupiter CMS ,1.14,3,80
13601,31555,Simple Machines Forum (SMF) ,1.14,3,80
3257,6286,BandSite CMS ,1.14,2,80
6613,12499,DBHcms ,1.14,2,80
7128,14328,Macs CMS ,1.14,2,80
7440,15310,DBHcms ,1.14,2,80
8449,18536,WebfolioCMS ,1.14,2,80
11454,27601,Spitfire CMS ,1.14,2,80
12045,28582,Jupiter CMS ,1.14,2,80
12046,28583,Jupiter CMS ,1.14,2,80
12048,28585,Jupiter CMS ,1.14,2,80
13286,31008,Joomla! Component SMF Forum ,1.14,2,80
14617,33654,Madness Pro ,1.14,2,80
14944,34378,Portili Personal and Team Wiki ,1.14,2,80
16108,36496,Pligg CMS ,1.14,2,80
16555,37266,ClickHeat ,1.14,2,80
20034,47403,LayerBB < ,1.14,2,80
20243,48325,Macs Framework ,1.14,2,80
87,1058,MercuryBoard ,1.14,0,80
2444,5189,DBHcms ,1.14,0,80
2913,5826,Simple Machines Forum (SMF) ,1.14,0,80
3307,6368,AWStats Totals ,1.14,0,80
4547,8309,BandSite CMS ,1.14,0,80
6614,12500,DBHcms ,1.14,0,80
7439,15309,DBHcms ,1.14,0,80
7443,15321,DBHcms ,1.14,0,80
7981,17301,Pligg CMS ,1.14,0,80
7994,17324,AWStats Totals ,1.14,0,80
8149,17749,WordPress Plugin iCopyright(R) Article Tools ,1.14,0,80
8156,17757,WordPress Plugin yolink Search ,1.14,0,80
8510,18702,WebfolioCMS ,1.14,0,80
10792,26562,AFFCommerce Shopping Cart ,1.14,0,80
10793,26563,AFFCommerce Shopping Cart ,1.14,0,80
10794,26564,AFFCommerce Shopping Cart ,1.14,0,80
11482,27645,PowerClan ,1.14,0,80
12049,28586,Jupiter CMS ,1.14,0,80
14007,32279,Vanilla ,1.14,0,80
14618,33655,Madness Pro ,1.14,0,80
15696,35733,vBulletin MicroCART ,1.14,0,80
20273,48413,osTicket ,1.141,2,80
20336,48524,osTicket ,1.141,2,80
20337,48525,osTicket ,1.141,2,80
485,2012,MyBulletinBoard (MyBB) ,1.15,5,80
1306,3310,Jupiter CMS ,1.15,5,80
2156,4781,Jupiter ,1.15,5,80
2497,5275,Joomla! Component Acajoom ,1.15,5,80
3324,6392,Simple Machines Forum (SMF) ,1.15,5,80
13906,32115,AtomPhotoBlog ,1.15,5,80
14789,34062,Shopizer ,1.15,5,80
16635,37419,Simple Document Management System ,1.15,5,80
16737,37603,WordPress Plugin CP Contact Form with Paypal ,1.15,5,80
1305,3309,Jupiter CMS ,1.15,3,80
1307,3311,Jupiter CMS ,1.15,3,80
4694,8593,pecio CMS ,1.15,3,80
8476,18607,OneFileCMS ,1.15,3,80
11938,28430,Jupiter CMS ,1.15,3,80
13907,32116,AtomPhotoBlog ,1.15,3,80
16425,37034,JamWiki ,1.15,3,80
16633,37417,Simple Document Management System ,1.15,3,80
16634,37418,Simple Document Management System ,1.15,3,80
19971,47216,Joomla! Component JS Support Ticket (component com_jssupportticket) ,1.15,3,80
239,1576,Jupiter CMS ,1.15,2,80
4413,8019,ZeroBoardXE ,1.15,2,80
7967,17251,VCalendar ,1.15,2,80
8550,18827,Baby Gekko CMS ,1.15,2,80
9613,24048,Protector System ,1.15,2,80
11435,27578,Jupiter CMS ,1.15,2,80
13124,30693,SocketKB ,1.15,2,80
14340,33013,Lussumo Vanilla ,1.15,2,80
14547,33468,MercuryBoard ,1.15,2,80
16424,37028,JamWiki ,1.15,2,80
16426,37035,JamWiki ,1.15,2,80
19661,46082,phpMoAdmin MongoDB GUI ,1.15,2,80
2496,5273,Joomla! Component Acajoom ,1.15,0,80
2781,5653,MercuryBoard ,1.15,0,80
3152,6125,Atom Photoblog ,1.15,0,80
7968,17264,VCalendar ,1.15,0,80
7969,17265,VCalendar ,1.15,0,80
9612,24047,Protector System ,1.15,0,80
13905,32114,AtomPhotoBlog ,1.15,0,80
16631,37414,Simple Document Management System ,1.15,0,80
16632,37415,Simple Document Management System ,1.15,0,80
16636,37420,Simple Document Management System ,1.15,0,80
17368,39085,Arastta ,1.15,0,80
19973,47218,Joomla! Component JS Support Ticket (component com_jssupportticket) ,1.15,0,80
1607,3846,Censura ,1.1504,5,80
1606,3843,Censura ,1.1504,0,80
4438,8052,Vlinks ,1.16,5,80
14110,32462,Simple Machines Forum (SMF) ,1.16,5,80
15432,35288,Joomla! Component com_virtuemart ,1.16,5,80
19977,47223,Joomla! Component JS Support Ticket (com_jssupportticket) ,1.16,3,80
4101,7475,BabbleBoard ,1.16,2,80
